ri1,ro1,ri2,ro2,ri3,ro3,rot1,rot2,x1
0,11,23,33,43,51,95,56,10
0,12,33,38,50,57,69,16,6
0,10,20,28,41,54,161,28,8
0,5,19,34,46,52,96,70,12
0,9,24,31,47,54,93,45,12
0,12,28,37,47,53,116,93,5
0,8,23,35,46,55,164,16,5
0,8,29,35,49,55,69,157,13
0,6,23,30,50,60,156,161,14
0,5,16,39,52,57,149,86,17
0,10,26,38,49,57,96,50,18
0,11,23,29,39,46,117,79,6
0,8,24,40,50,60,110,140,10
0,5,18,37,47,54,54,161,11
0,8,26,32,45,52,117,19,6
0,7,26,31,41,57,164,38,5
0,5,34,42,52,58,44,41,17
0,9,19,37,49,58,160,38,12
0,10,23,35,45,54,142,101,9
0,5,26,33,43,49,152,28,9
0,6,18,30,51,58,172,143,15
0,7,18,29,47,53,120,52,19
0,10,22,42,52,57,115,30,7
0,5,18,32,44,55,151,112,9
0,8,19,30,43,51,116,102,21
0,15,32,37,51,56,169,13,5
0,6,16,23,45,59,142,73,7
0,5,22,36,53,58,169,134,6
0,10,23,30,45,60,74,67,12
0,16,26,35,51,58,128,32,8
0,5,22,43,53,58,153,52,17
0,6,24,29,44,54,107,34,9
0,5,16,35,47,56,157,60,16
0,7,18,29,46,58,110,134,18
0,10,20,28,41,50,144,117,17
0,13,30,41,51,56,172,31,5
0,10,25,39,50,57,125,96,21
0,5,18,31,41,48,166,79,14
0,9,21,29,39,58,147,16,5
0,11,21,33,43,60,96,52,5
0,11,21,36,50,56,126,55,12
0,5,18,36,50,57,120,76,25
0,10,21,32,45,54,108,23,8
0,7,20,30,52,58,166,91,18
0,5,31,36,46,53,44,98,5
0,12,24,31,45,50,111,90,5
0,5,21,29,40,57,150,41,13
0,11,28,35,55,60,63,159,18
0,13,32,37,50,59,113,29,9
0,11,24,37,49,58,162,120,13
0,15,25,34,53,58,129,32,9
0,5,15,29,43,55,144,87,7
0,5,28,36,46,58,111,137,12
0,6,21,35,50,59,45,114,11
0,13,23,31,46,58,137,73,7
0,5,23,41,52,57,55,42,6
0,10,25,38,52,60,144,140,16
0,8,22,30,46,59,108,160,12
0,12,33,40,50,60,68,103,5
0,8,22,30,43,57,109,49,9
0,15,32,38,48,55,141,59,11
0,9,19,25,43,52,126,36,10
0,6,26,41,51,60,67,128,24
0,7,32,37,49,59,82,25,8
0,8,18,35,46,59,70,20,7
0,14,29,43,53,59,72,73,22
0,6,25,30,41,46,100,60,9
0,8,18,33,46,60,169,169,12
0,8,19,35,50,58,129,159,7
0,20,31,41,55,60,104,12,5
0,9,20,25,43,58,101,25,8
0,7,21,29,47,52,164,32,6
0,9,20,25,42,58,137,121,6
0,9,24,29,50,58,136,66,7
0,6,27,33,53,59,139,83,14
0,5,24,33,47,60,160,142,18
0,8,20,35,49,54,92,40,6
0,6,22,29,42,51,126,32,9
0,10,22,30,45,54,76,49,14
0,9,27,37,50,57,99,22,8
0,9,27,35,50,59,58,49,17
0,7,18,24,34,52,111,83,5
0,5,15,25,46,55,169,121,7
0,15,27,41,52,59,171,166,27
0,8,24,30,50,59,143,17,5
0,10,23,30,49,58,87,83,11
0,16,26,39,49,59,157,97,9
0,7,22,32,42,53,172,25,8
0,13,23,29,51,57,145,35,11
0,12,28,33,55,60,150,123,5
0,7,18,26,38,56,173,120,5
0,6,19,27,37,56,84,139,12
0,5,17,25,48,57,174,21,8
0,6,23,39,51,58,141,92,17
0,12,26,42,54,59,97,40,9
0,14,25,33,51,60,125,39,11
0,7,24,32,42,56,103,57,9
0,5,20,32,52,57,127,85,19
0,10,24,33,43,50,145,36,9
0,8,23,33,46,55,102,141,5
0,9,22,30,52,60,94,157,5
0,6,18,23,37,58,172,139,12
0,17,28,35,45,56,90,58,19
0,7,26,32,51,58,98,58,12
0,6,17,27,38,52,98,128,9
0,15,25,30,40,50,142,42,9
0,11,22,34,46,55,132,14,5
0,5,15,30,41,60,173,119,22
0,5,15,20,30,44,146,128,7
0,5,15,20,51,60,103,103,5
0,7,17,23,49,54,93,25,6
0,5,15,36,52,57,95,17,6
0,14,29,34,46,51,120,76,11
0,5,15,27,42,57,102,37,6
0,5,27,35,52,60,151,40,14
0,5,19,26,37,57,169,64,12
0,9,22,33,49,55,77,38,12
0,9,22,28,44,52,63,29,5
0,6,17,27,41,60,128,29,10
0,6,20,39,49,59,119,139,19
0,6,23,33,43,56,103,165,16
0,7,23,29,43,53,69,38,8
0,12,26,32,42,51,90,38,12
0,5,16,22,37,44,131,33,9
0,10,23,32,46,54,127,62,6
0,10,20,34,52,57,171,174,14
0,6,16,38,52,60,93,19,8
0,5,15,20,51,57,100,17,6
0,7,28,37,51,58,139,136,11
0,6,18,33,46,55,122,169,10
0,11,21,33,43,49,158,170,8
0,8,20,35,51,58,155,55,5
0,5,23,31,45,58,123,167,6
0,7,19,26,49,58,136,166,13
0,8,23,33,51,58,79,26,10
0,8,20,27,40,54,127,44,13
0,7,24,33,46,56,46,45,5
0,10,31,38,49,59,165,105,17
0,5,16,37,52,57,107,129,9
0,9,35,43,54,60,129,74,5
0,6,18,29,43,50,125,118,14
0,22,32,37,48,56,154,124,8
0,7,18,25,42,57,89,45,11
0,7,17,22,34,47,145,64,9
0,5,15,22,45,54,167,67,14
0,13,30,38,48,58,150,58,5
0,6,18,28,45,57,112,29,9
0,8,27,33,51,59,112,41,14
0,7,19,27,41,49,141,24,5
0,6,24,29,48,54,91,15,5
0,7,28,35,55,60,168,109,15
0,13,23,29,50,58,165,22,5
0,5,24,38,50,58,58,19,5
0,12,26,35,48,56,108,18,5
0,6,30,39,53,58,49,65,13
0,14,26,41,52,60,171,21,7
0,7,19,25,39,51,174,56,12
0,7,26,40,51,59,114,52,18
0,5,19,29,42,48,144,26,5
0,7,22,33,51,57,169,110,5
0,9,28,40,51,60,168,164,11
0,14,26,38,51,57,111,61,15
0,8,19,34,45,59,142,170,12
0,7,18,30,44,57,125,172,7
0,10,21,34,47,54,146,109,24
0,8,31,43,53,58,93,147,10
0,6,17,31,48,58,127,16,6
0,9,20,26,36,42,131,44,5
0,6,16,32,43,60,135,108,17
0,5,22,36,52,59,98,71,22
0,6,30,39,51,57,109,114,12
0,9,21,35,45,53,114,22,8
0,6,17,23,36,60,67,22,6
0,9,27,34,52,58,136,100,13
0,6,25,32,43,56,66,113,9
0,5,18,32,46,54,114,108,18
0,6,28,34,44,57,166,17,5
0,6,17,27,38,51,162,27,8
0,7,25,31,47,60,150,74,10
0,5,23,31,43,60,117,31,10
0,5,26,36,47,53,46,35,12
0,8,22,27,41,55,92,26,6
0,9,19,24,46,55,73,15,5
0,13,27,37,51,58,117,163,6
0,6,19,35,46,59,84,46,12
0,11,23,31,49,55,157,65,17
0,11,25,30,45,51,124,83,5
0,11,27,36,51,56,64,124,10
0,5,17,24,43,50,69,41,9
0,6,17,23,39,45,169,30,6
0,5,15,24,40,59,112,96,12
0,13,31,36,46,59,149,142,10
0,9,34,39,49,57,137,173,13
0,5,18,38,52,57,119,93,9
0,9,26,39,52,58,139,31,9
0,9,22,35,45,51,142,60,20
0,7,19,24,43,58,104,39,10
0,10,27,36,54,59,146,75,17
0,7,23,34,46,52,93,100,16
0,8,21,28,46,52,89,160,16
0,18,30,36,49,57,112,67,14
0,11,28,38,49,54,84,49,14
0,8,18,33,50,56,174,36,9
0,7,18,32,54,59,92,38,7
0,5,26,37,49,58,138,112,15
0,5,18,31,46,57,143,52,5
0,5,31,40,51,58,83,68,7
0,16,29,37,47,52,172,46,18
0,15,30,37,55,60,167,49,19
0,11,27,35,46,54,169,29,9
0,12,23,31,44,55,125,50,8
0,6,17,24,49,56,141,56,14
0,5,24,33,49,58,58,43,14
0,7,20,28,44,58,117,159,7
0,5,15,21,34,48,86,106,6
0,7,20,35,52,60,73,106,19
0,5,16,27,47,60,67,34,9
0,10,26,32,45,50,148,36,13
0,7,22,29,50,60,101,153,12
0,9,22,35,51,57,109,144,23
0,8,18,26,37,42,169,63,16
0,13,32,40,51,59,105,17,7
0,17,29,36,50,57,87,118,9
0,13,35,41,52,60,113,170,5
0,16,36,42,55,60,129,20,5
0,14,27,32,45,60,149,20,6
0,10,24,29,47,54,169,125,13
0,6,22,30,46,52,156,36,14
0,5,15,23,33,52,142,60,11
0,8,26,32,48,55,87,63,8
0,17,31,36,50,56,100,50,9
0,5,16,33,45,52,127,160,16
0,5,18,28,40,51,111,148,10
0,9,19,31,44,53,86,146,11
0,7,19,31,51,56,108,94,16
0,8,22,29,48,55,100,30,8
0,6,32,42,53,58,64,121,14
0,10,21,32,45,56,104,47,10
0,8,23,40,51,57,136,92,6
0,9,26,36,46,58,142,66,21
0,8,25,35,49,54,53,158,19
0,8,27,33,45,54,173,110,12
0,12,22,27,43,54,170,30,7
0,5,15,30,50,59,127,21,5
0,6,16,33,45,59,74,26,5
0,17,30,36,46,58,110,163,17
0,12,28,34,44,55,118,41,8
0,6,16,23,39,46,133,108,14
0,5,19,31,41,49,129,84,12
0,14,29,36,46,56,173,36,10
0,8,24,29,39,51,148,79,8
0,6,27,37,47,53,173,19,6
0,10,22,30,42,59,68,35,8
0,6,16,23,48,53,139,28,11
0,15,26,40,54,59,128,23,8
0,5,29,36,47,52,36,127,5
0,9,27,32,45,56,114,173,10
0,10,31,41,52,57,165,118,8
0,6,16,24,38,44,174,89,13
0,8,21,34,46,60,57,143,12
0,5,19,33,49,54,128,173,15
0,5,20,28,44,50,138,44,10
0,11,28,35,47,59,147,15,5
0,9,21,35,47,55,95,169,26
0,15,29,44,55,60,167,47,18
0,6,20,32,46,51,63,113,15
0,8,22,28,43,49,128,96,13
0,15,27,35,51,59,120,146,7
0,9,21,29,47,55,157,45,8
0,5,26,31,42,55,111,41,11
0,5,16,25,39,48,83,41,6
0,12,22,29,50,56,147,108,8
0,9,23,29,50,59,70,79,7
0,5,15,22,44,57,87,45,11
0,5,15,23,38,43,68,99,7
0,7,17,37,52,60,93,76,30
0,21,33,42,55,60,150,130,18
0,7,23,38,49,58,171,118,19
0,9,19,31,43,58,155,118,22
0,5,27,32,51,58,158,35,11
0,5,18,23,38,54,124,151,8
0,17,27,41,52,58,160,170,7
0,11,24,33,47,60,164,118,13
0,10,25,36,46,56,97,91,5
0,7,26,34,45,53,131,98,8
0,6,26,34,49,59,57,54,6
0,5,17,35,49,56,90,27,7
0,5,20,31,43,53,99,27,10
0,13,28,38,49,56,91,15,5
0,7,22,31,50,55,173,58,8
0,5,18,36,47,54,88,27,6
0,5,15,34,49,55,65,121,10
0,5,16,34,52,58,80,126,6
0,11,24,36,46,52,136,161,13
0,7,18,27,43,48,131,63,11
0,5,24,33,44,57,92,48,10
0,8,20,36,48,55,150,20,5
0,8,18,36,48,54,128,91,25
0,8,28,36,50,59,153,81,7
0,5,24,34,44,58,95,54,18
0,6,16,35,47,56,98,56,9
0,7,17,33,46,53,115,123,13
0,6,26,33,48,60,151,12,5
0,10,26,43,53,60,142,59,10
0,17,29,34,48,59,155,43,11
0,5,30,41,52,59,155,17,7
0,9,20,26,43,54,104,140,5
0,10,25,39,51,58,165,49,14
0,10,27,42,53,58,113,34,9
0,7,27,32,44,59,89,44,11
0,9,26,32,49,57,126,23,5
0,6,16,29,41,50,78,64,12
0,5,18,32,54,60,154,106,11
0,10,26,36,47,57,79,28,6
0,7,22,27,39,46,154,125,7
0,8,19,38,53,60,84,167,10
0,7,19,26,52,58,107,149,8
0,9,19,26,37,52,117,60,14
0,8,31,39,53,59,66,138,11
0,10,20,37,48,54,147,72,24
0,9,19,43,55,60,128,153,33
0,5,24,31,46,60,174,88,6
0,9,25,33,43,48,151,107,12
0,10,23,37,47,57,149,54,8
0,6,17,22,32,49,151,125,5
0,6,21,32,44,59,63,32,10
0,9,32,37,51,60,48,29,6
0,5,18,26,46,52,131,41,14
0,6,22,30,45,55,130,41,7
0,5,22,28,41,57,116,29,6
0,5,25,37,47,59,160,62,16
0,15,26,33,46,53,147,22,8
0,10,21,32,44,58,95,42,11
0,15,32,43,53,58,68,24,6
0,11,24,34,46,51,88,24,8
0,6,17,36,51,57,110,38,10
0,14,33,43,54,59,79,149,23
0,6,22,37,47,56,73,166,7
0,6,25,31,43,60,108,102,14
0,12,23,29,41,53,108,86,8
0,12,31,37,48,57,163,58,6
0,6,27,35,50,55,55,139,9
0,5,15,29,39,59,172,105,8
0,12,22,34,51,56,131,21,9
0,14,26,34,44,55,122,47,10
0,5,23,31,43,55,124,87,6
0,5,16,22,37,50,86,51,13
0,9,30,36,48,57,148,33,7
0,6,30,36,48,59,97,47,15
0,6,26,43,54,59,67,96,29
0,6,19,30,42,57,161,74,13
0,6,23,28,46,51,74,39,13
0,5,21,29,39,52,105,153,11
0,7,26,36,46,54,140,67,11
0,5,16,38,49,55,122,35,9
0,5,18,35,46,53,98,88,27
0,8,27,34,51,59,75,143,12
0,10,24,34,51,60,169,76,18
0,9,21,36,47,55,145,85,24
0,6,17,23,35,58,72,166,8
0,5,16,26,41,58,124,171,9
0,8,23,37,47,54,99,78,10
0,6,36,41,51,59,69,28,12
0,15,33,39,50,57,112,68,7
0,12,24,34,44,57,129,34,5
0,8,21,29,39,55,72,47,15
0,14,35,44,54,60,58,145,11
0,8,32,37,51,58,133,126,5
0,5,24,31,45,53,138,47,15
0,6,19,25,47,57,112,62,7
0,5,15,22,49,59,59,40,9
0,10,21,26,43,55,170,39,5
0,6,19,24,35,49,147,19,5
0,10,23,32,49,55,121,104,5
0,8,19,32,43,56,141,21,5
0,13,28,40,50,59,84,35,9
0,8,28,38,51,58,147,105,21
0,6,17,29,41,54,165,110,19
0,7,26,32,43,54,154,15,5
0,10,20,34,44,56,123,106,23
0,9,20,25,38,49,144,160,12
0,8,26,31,46,57,136,133,5
0,7,27,41,52,57,131,125,28
0,21,35,42,52,59,88,68,14
0,5,17,26,38,48,53,149,15
0,6,17,24,38,53,72,57,11
0,7,21,32,51,59,128,143,16
0,11,25,44,54,59,99,168,10
0,14,31,38,50,55,99,131,16
0,9,19,25,43,50,145,97,10
0,8,30,39,54,60,67,146,17
0,10,24,29,55,60,97,106,6
0,11,28,38,52,60,146,174,21
0,7,17,37,53,58,137,72,9
0,6,16,24,39,58,153,139,8
0,8,20,30,48,54,89,136,18
0,19,31,38,53,58,91,33,9
0,7,21,26,48,53,89,15,6
0,7,19,27,45,50,111,163,9
0,6,24,36,47,58,141,58,12
0,5,18,27,44,55,54,156,12
0,12,28,35,48,60,102,70,17
0,9,21,27,41,48,135,47,10
0,6,19,39,50,59,104,75,15
0,5,16,25,41,54,105,34,5
0,7,32,38,51,58,56,59,8
0,21,31,36,48,53,98,157,10
0,10,22,36,48,59,118,24,6
0,10,23,30,42,53,71,98,17
0,8,19,26,44,57,117,60,11
0,7,19,28,41,51,129,137,5
0,6,20,37,49,56,120,27,10
0,7,17,28,41,57,68,59,9
0,5,16,23,37,56,96,29,6
0,5,25,30,44,56,37,50,8
0,5,16,23,35,52,156,136,13
0,14,26,32,42,47,149,37,8
0,7,18,26,53,60,99,114,16
0,10,26,33,51,60,108,26,6
0,16,28,41,52,59,115,158,8
0,9,21,38,48,54,65,115,16
0,21,32,38,51,56,126,80,14
0,10,28,35,54,59,90,52,9
0,16,26,40,52,58,103,157,10
0,6,19,26,37,53,129,31,5
0,5,32,38,49,55,120,18,6
0,7,26,32,44,54,53,37,9
0,6,17,29,39,48,164,150,5
0,9,28,34,49,54,131,40,15
0,6,22,40,51,60,57,41,16
0,11,24,35,50,58,155,34,10
0,7,20,26,36,49,127,20,5
0,7,22,28,41,52,57,38,11
0,11,28,35,50,59,125,58,16
0,7,31,41,55,60,132,25,10
0,7,25,40,54,60,123,63,14
0,7,25,37,47,54,90,128,23
0,11,22,30,41,54,85,147,13
0,7,18,32,42,48,152,72,18
0,8,20,35,53,58,91,23,10
0,16,28,36,46,60,144,26,10
0,15,32,42,52,58,144,20,7
0,12,27,34,44,58,107,63,13
0,10,27,33,52,60,111,49,9
0,5,15,34,45,60,87,84,23
0,7,20,35,45,56,66,40,14
0,6,21,38,54,60,93,78,5
0,8,24,31,44,50,115,66,14
0,5,19,39,51,59,49,162,23
0,6,20,27,47,59,146,95,6
0,5,31,36,47,55,120,97,15
0,10,20,37,53,60,142,107,19
0,20,32,41,54,60,154,41,6
0,5,20,25,48,58,65,12,5
0,11,25,33,45,56,122,40,15
0,12,22,33,45,58,125,54,8
0,8,19,40,51,60,114,95,21
0,5,24,32,49,60,39,98,7
0,6,22,32,44,59,49,62,12
0,14,26,33,43,53,124,65,11
0,9,22,36,47,56,77,110,25
0,5,15,21,31,45,78,95,7
0,11,28,40,50,59,163,33,10
0,10,25,40,51,59,124,16,5
0,6,18,28,53,58,105,73,13
0,7,17,29,48,57,77,109,11
0,6,20,30,46,55,100,19,7
0,7,21,30,50,56,94,59,11
0,7,23,31,41,49,123,99,9
0,6,17,38,49,57,143,57,12
0,5,18,24,47,59,107,87,10
0,5,18,43,54,60,99,13,5
0,12,25,33,44,52,119,101,15
0,7,25,41,51,57,95,90,24
0,21,31,39,49,54,111,68,11
0,17,27,38,48,53,166,39,9
0,6,27,38,52,58,173,61,5
0,6,27,34,44,52,138,41,11
0,6,16,29,48,55,78,73,7
0,5,19,35,47,60,112,22,8
0,9,28,36,54,60,135,58,20
0,17,29,36,49,58,132,135,13
0,7,22,28,38,51,166,64,11
0,8,25,30,42,56,155,62,11
0,8,20,29,39,48,152,69,11
0,7,21,36,53,59,92,157,13
0,9,19,24,37,46,105,72,11
0,10,24,30,51,60,159,41,12
0,8,19,36,48,57,117,65,20
0,5,27,37,49,57,35,34,10
0,6,29,38,50,55,53,32,11
0,6,25,31,52,60,170,155,14
0,6,24,39,49,54,70,67,5
0,9,22,31,50,55,138,33,14
0,7,17,28,43,60,72,141,10
0,5,15,21,32,43,156,174,5
0,12,26,34,45,53,119,137,9
0,19,29,37,51,56,103,69,5
0,6,16,26,41,56,149,29,6
0,5,26,31,41,54,133,17,5
0,5,18,31,41,51,136,41,12
0,6,22,28,43,58,156,143,6
0,10,25,37,47,53,116,146,16
0,15,25,40,50,59,157,120,18
0,7,17,26,46,58,143,49,11
0,8,23,29,50,59,136,112,8
0,6,22,29,43,48,91,23,6
0,7,20,25,37,45,168,85,5
0,8,23,39,51,57,57,127,26
0,11,21,39,49,60,146,136,27
0,19,33,41,51,60,107,17,5
0,5,15,24,43,56,75,30,11
0,5,24,38,51,57,110,82,7
0,20,30,37,51,56,130,51,7
0,7,19,24,34,53,107,21,6
0,17,30,41,52,58,79,19,7
0,5,22,34,46,53,120,121,7
0,5,23,38,51,57,143,157,11
0,16,27,35,52,60,113,84,12
0,5,18,33,43,57,119,154,13
0,8,20,38,53,60,105,41,13
0,16,26,40,53,58,163,64,10
0,13,26,32,42,57,158,15,5
0,19,29,36,46,53,172,13,5
0,7,17,28,44,58,117,61,5
0,7,23,32,48,55,48,35,7
0,9,22,33,43,56,83,124,10
0,9,22,31,44,50,121,89,8
0,11,23,36,52,59,123,16,5
0,6,22,33,44,53,111,109,6
0,6,31,38,52,60,116,22,6
0,13,24,39,49,56,114,150,9
0,6,19,37,48,57,124,110,12
0,9,24,33,43,50,82,53,5
0,7,17,22,44,49,117,100,6
0,12,29,39,53,60,99,92,5
0,13,29,37,50,59,173,12,5
0,8,18,29,45,56,164,141,16
0,8,21,26,40,51,96,64,7
0,8,18,33,44,51,137,37,13
0,6,32,40,50,58,160,117,12
0,18,28,34,48,60,110,23,9
0,13,25,32,45,50,77,62,15
0,6,24,41,52,60,149,158,26
0,6,17,34,50,56,161,43,9
0,7,34,39,50,58,116,146,6
0,10,20,36,49,59,165,55,19
0,9,19,27,50,56,74,57,6
0,5,16,29,43,54,52,59,16
0,6,20,36,49,58,131,133,15
0,8,19,32,43,54,85,42,5
0,11,27,33,43,51,82,119,11
0,7,19,30,45,57,172,145,14
0,10,25,32,44,53,74,42,7
0,9,20,29,46,52,174,52,18
0,5,30,37,48,59,102,39,9
0,13,26,37,48,53,132,24,9
0,5,18,30,42,48,105,72,5
0,13,29,37,52,60,115,70,15
0,10,24,36,47,54,70,61,19
0,12,29,35,50,59,87,105,15
0,18,34,40,50,57,113,70,6
0,7,21,30,41,55,100,143,11
0,6,18,26,47,53,164,33,8
0,5,23,29,47,54,151,37,11
0,10,23,39,49,59,84,77,9
0,23,33,39,54,60,166,52,7
0,10,21,26,49,57,135,21,8
0,9,30,35,47,58,52,26,5
0,5,19,28,39,55,156,19,5
0,9,21,27,41,49,159,39,11
0,7,19,24,35,43,171,48,10
0,9,26,40,50,55,165,40,10
0,5,16,29,39,47,59,80,9
0,5,17,32,45,51,154,32,12
0,12,26,31,42,51,132,62,13
0,6,26,38,55,60,62,165,10
0,7,18,35,46,58,125,51,17
0,5,18,31,49,57,68,64,14
0,14,26,38,49,54,136,126,24
0,18,32,38,49,54,92,121,18
0,14,29,38,49,57,111,149,15
0,5,20,26,45,58,83,163,11
0,5,15,21,38,54,86,131,12
0,8,19,29,39,46,99,94,9
0,17,27,39,49,58,160,51,5
0,8,23,34,48,56,112,116,7
0,5,19,31,50,56,52,32,11
0,12,25,39,50,57,85,82,8
0,5,18,28,43,50,121,112,16
0,6,27,34,44,54,169,63,12
0,11,25,34,49,55,138,21,8
0,5,16,27,44,56,156,167,18
0,9,27,42,55,60,154,13,6
0,7,22,33,50,55,57,31,7
0,8,18,24,42,56,142,80,12
0,6,28,34,45,60,76,71,10
0,6,20,33,44,60,77,67,7
0,9,20,25,53,58,107,32,13
0,10,33,39,54,60,78,70,17
0,6,20,28,42,48,71,16,5
0,5,21,27,45,59,46,23,5
0,16,27,40,52,58,84,88,9
0,7,25,35,51,60,146,149,18
0,23,34,39,50,59,165,25,7
0,7,17,27,44,57,157,78,9
0,9,20,29,48,53,137,13,5
0,6,19,26,40,47,159,130,13
0,7,22,33,52,57,96,101,12
0,9,19,25,42,48,99,53,14
0,7,18,29,42,54,68,154,6
0,7,17,30,40,45,149,36,10
0,9,21,36,48,59,64,174,16
0,11,30,36,47,52,147,17,5
0,10,20,28,45,60,133,58,6
0,8,30,36,50,57,92,15,6
0,6,19,24,37,55,172,64,7
0,7,19,34,48,60,167,22,6
0,11,21,28,41,56,143,126,10
0,8,22,29,41,59,66,40,7
0,7,36,42,54,60,34,33,6
0,11,21,36,52,57,93,157,22
0,7,21,29,44,60,60,51,12
0,8,24,33,44,52,117,36,9
0,7,26,33,44,59,81,19,5
0,12,26,33,44,58,142,108,15
0,7,31,40,53,59,172,30,13
0,6,21,34,45,60,45,66,13
0,6,17,31,42,60,126,63,7
0,6,20,27,44,52,56,148,6
0,22,34,39,53,58,96,38,15
0,5,18,36,54,60,143,20,5
0,8,26,39,50,59,115,79,20
0,5,19,31,49,58,125,126,16
0,5,15,27,46,56,71,73,6
0,13,28,34,44,49,117,31,10
0,6,26,38,51,59,98,24,5
0,5,27,33,47,57,134,53,11
0,11,23,37,47,59,113,159,21
0,7,18,25,39,56,111,155,12
0,5,25,42,54,60,133,40,8
0,13,24,29,44,52,132,47,6
0,7,17,34,48,58,67,20,8
0,5,16,27,45,54,60,26,10
0,5,19,33,46,51,138,87,19
0,8,26,35,49,60,47,156,21
0,16,28,37,49,56,167,54,16
0,5,17,35,54,59,165,50,20
0,8,28,36,54,60,63,116,5
0,9,27,34,45,51,77,32,5
0,5,23,36,52,58,166,21,5
0,19,32,37,48,57,163,47,9
0,11,22,33,48,60,108,142,6
0,8,21,38,48,57,88,101,23
0,9,22,30,50,60,80,81,17
0,8,28,39,51,60,152,66,11
0,14,25,33,50,57,108,50,13
0,5,16,22,37,55,112,39,8
0,6,17,27,42,51,83,24,7
0,6,26,33,49,57,136,24,6
0,14,28,34,48,53,116,38,15
0,9,22,35,50,60,170,91,10
0,5,15,28,42,48,134,17,6
0,8,31,38,48,58,66,71,13
0,6,17,25,36,53,156,91,11
0,9,26,32,53,59,164,130,7
0,6,22,29,48,58,69,25,7
0,5,28,36,46,60,92,17,5
0,5,26,34,47,54,150,116,17
0,5,15,27,53,58,101,155,5
0,10,31,39,49,54,131,98,10
0,6,19,30,44,50,150,149,19
0,12,30,36,51,59,167,88,17
0,9,29,42,53,58,145,93,23
0,8,19,27,54,60,129,169,5
0,6,27,38,54,59,110,76,5
0,9,29,34,46,51,52,13,5
0,8,19,29,45,54,151,89,8
0,15,27,38,50,60,86,133,24
0,22,34,43,53,60,99,98,24
0,5,18,23,33,58,162,42,10
0,7,24,30,46,53,83,132,11
0,11,23,32,50,59,83,172,12
0,7,19,32,47,58,163,71,14
0,5,15,26,40,49,117,154,19
0,8,18,24,37,46,111,141,9
0,8,20,29,50,58,170,26,7
0,11,28,33,52,57,110,79,11
0,7,21,28,41,57,157,115,10
0,9,24,31,42,49,73,140,11
0,6,20,33,45,50,66,94,10
0,10,28,37,50,57,150,145,5
0,8,25,38,54,59,66,109,6
0,5,15,20,39,60,69,23,6
0,11,25,30,43,59,172,135,11
0,6,16,27,44,60,145,140,8
0,11,28,37,47,56,139,16,5
0,9,27,33,44,57,117,128,11
0,16,34,43,53,59,158,12,5
0,21,34,42,52,60,154,119,6
0,5,21,30,52,59,64,47,9
0,5,22,36,47,52,110,71,24
0,13,30,35,47,57,62,49,12
0,17,27,32,42,48,157,124,11
0,7,19,33,45,54,71,82,20
0,5,29,36,49,59,38,113,14
0,6,20,27,45,53,85,22,7
0,16,28,41,53,58,111,141,19
0,5,18,23,35,59,49,27,7
0,9,25,37,48,56,54,105,25
0,5,17,31,41,56,101,66,15
0,7,21,27,44,59,52,125,14
0,5,26,40,50,55,139,70,5
0,6,31,36,53,58,109,112,13
0,10,23,29,41,53,145,76,9
0,5,15,27,41,53,86,56,9
0,10,20,27,40,47,74,46,6
0,7,26,38,49,57,165,174,14
0,15,26,34,46,59,140,130,11
0,8,21,30,41,46,146,63,5
0,5,23,32,44,60,58,61,11
0,6,17,24,49,56,85,161,7
0,8,27,35,50,55,47,96,11
0,9,27,36,46,57,55,69,6
0,5,34,40,50,59,131,95,7
0,17,29,35,52,58,131,73,15
0,6,19,25,37,53,154,51,11
0,8,19,27,42,57,89,49,6
0,10,32,39,49,56,113,50,13
0,8,32,39,49,55,55,158,8
0,13,24,31,48,56,101,30,11
0,8,18,40,53,60,99,22,10
0,7,18,33,49,59,126,58,7
0,7,20,32,48,60,116,81,6
0,7,22,29,52,60,63,15,6
0,5,18,32,48,54,52,54,12
0,15,25,37,50,58,169,124,24
0,10,21,31,41,60,107,148,10
0,10,25,38,50,55,145,96,17
0,7,23,30,45,59,78,123,10
0,21,31,40,51,58,161,63,18
0,20,30,37,47,55,100,15,6
0,20,30,37,53,59,105,23,10
0,6,19,26,38,50,124,78,6
0,14,32,40,55,60,63,38,15
0,5,26,31,48,57,60,157,13
0,10,20,26,42,50,104,152,11
0,5,20,34,44,50,141,115,5
0,12,26,37,48,56,87,59,7
0,5,19,26,36,43,78,88,8
0,5,19,29,45,58,105,15,5
0,12,25,30,46,54,88,147,10
0,6,25,30,50,60,106,47,12
0,6,30,37,50,58,84,41,11
0,9,20,30,42,60,121,118,14
0,15,26,32,44,57,160,151,6
0,5,25,31,41,48,109,18,6
0,11,31,41,51,57,127,60,24
0,5,25,33,51,58,34,118,11
0,7,33,40,52,60,122,83,13
0,11,22,29,44,50,152,17,5
0,8,20,34,46,51,74,34,8
0,7,20,33,50,58,164,47,18
0,7,21,34,52,57,82,58,12
0,9,19,37,49,59,111,59,6
0,5,19,32,43,52,147,91,6
0,12,29,38,48,53,88,57,22
0,8,18,23,39,47,133,18,6
0,8,27,35,47,52,133,97,20
0,8,19,26,44,54,136,23,6
0,5,18,24,34,60,46,84,5
0,5,32,39,49,55,42,63,17
0,7,37,44,55,60,141,22,8
0,8,24,31,46,53,165,83,16
0,6,20,30,44,58,171,54,17
